survey_block_id,surveyid,grid_id_tx,grid_id,surveyed,num_times_surveyed,total_obs,total_len,block_survey_count
MDNR_12_15813,MDNR_12,15813,15813,1,27,4,69.13849446,0.05785489
MDNR_13_15813,MDNR_13,15813,15813,1,27,54,129.2433282,0.417816538
MDNR_14_15813,MDNR_14,15813,15813,1,27,86,129.2432922,0.665411709
MDNR_15_15813,MDNR_15,15813,15813,1,27,174,129.2433642,1.346297359
MDNR_16_15813,MDNR_16,15813,15813,1,27,40,129.2433126,0.309493769
MDNR_17_15813,MDNR_17,15813,15813,1,27,2541,129.2433384,19.66058778
MDNR_18_15813,MDNR_18,15813,15813,1,27,600,129.2433024,4.642406908
MDNR_19_15813,MDNR_19,15813,15813,1,27,0,69.13846287,0
MDNR_2_15813,MDNR_2,15813,15813,1,27,25,129.2433589,0.193433537
MDNR_20_15813,MDNR_20,15813,15813,1,27,0,129.2433229,0
MDNR_21_15813,MDNR_21,15813,15813,1,27,14500,69.13849446,209.7239767
MDNR_22_15813,MDNR_22,15813,15813,1,27,0,129.2433229,0
MDNR_25_15813,MDNR_25,15813,15813,1,27,4,69.13847866,0.057854903
MDNR_26_15813,MDNR_26,15813,15813,1,27,261,129.2433282,2.019446602
MDNR_27_15813,MDNR_27,15813,15813,1,27,255,69.13847866,3.688250088
MDNR_28_15813,MDNR_28,15813,15813,1,27,1077,129.2433384,8.333118078
MDNR_29_15813,MDNR_29,15813,15813,1,27,131,69.13847866,1.894748084
MDNR_3_15813,MDNR_3,15813,15813,1,27,10,129.2433126,0.077373442
MDNR_30_15813,MDNR_30,15813,15813,1,27,56,129.2433487,0.433291156
MDNR_4_15813,MDNR_4,15813,15813,1,27,0,69.13846287,0
MDNR_5_15813,MDNR_5,15813,15813,1,27,0,69.13846287,0
MDNR_6_15813,MDNR_6,15813,15813,1,27,6,129.2433589,0.046424049
MDNR_7_15813,MDNR_7,15813,15813,1,27,1,69.13847866,0.014463726
MDNR_8_15813,MDNR_8,15813,15813,1,27,0,129.2433229,0
BRI_1_15864,BRI_1,15864,15864,1,4,0,136.4866237,0
BRI_2_15864,BRI_2,15864,15864,1,4,50,136.4866113,0.366336299
BRI_3_15864,BRI_3,15864,15864,1,4,0,136.4866237,0
BRI_4_15864,BRI_4,15864,15864,1,4,0,136.4866237,0
BRI_1_15865,BRI_1,15865,15865,1,4,23,191.7420451,0.119952825
BRI_2_15865,BRI_2,15865,15865,1,4,0,191.7418805,0
BRI_3_15865,BRI_3,15865,15865,1,4,1,191.7419134,0.005215344
BRI_4_15865,BRI_4,15865,15865,1,4,8,191.7420122,0.041722729
BRI_1_15866,BRI_1,15866,15866,1,4,5,158.7843937,0.031489241
BRI_2_15866,BRI_2,15866,15866,1,4,0,158.7844899,0
BRI_3_15866,BRI_3,15866,15866,1,4,2,158.7844258,0.012595694
BRI_4_15866,BRI_4,15866,15866,1,4,1,158.7844578,0.006297846
BRI_1_15867,BRI_1,15867,15867,1,4,3,173.2059681,0.017320419
BRI_2_15867,BRI_2,15867,15867,1,4,0,173.2059774,0
BRI_3_15867,BRI_3,15867,15867,1,4,1,173.2059615,0.005773473
BRI_4_15867,BRI_4,15867,15867,1,4,3,173.2059297,0.017320423
BRI_1_15868,BRI_1,15868,15868,1,4,1,143.331472,0.006976835
BRI_2_15868,BRI_2,15868,15868,1,4,0,143.3314977,0
BRI_3_15868,BRI_3,15868,15868,1,4,0,143.3314977,0
BRI_4_15868,BRI_4,15868,15868,1,4,1,143.331472,0.006976835
BRI_1_15869,BRI_1,15869,15869,1,4,5,175.8052669,0.028440559
BRI_2_15869,BRI_2,15869,15869,1,4,0,175.805146,0
BRI_3_15869,BRI_3,15869,15869,1,4,56,175.8052668,0.318534257
BRI_4_15869,BRI_4,15869,15869,1,4,10,175.8052668,0.056881117
BRI_1_15870,BRI_1,15870,15870,1,4,7,138.3060126,0.050612406
BRI_2_15870,BRI_2,15870,15870,1,4,0,138.306106,0
BRI_3_15870,BRI_3,15870,15870,1,4,3,138.3059855,0.021691035
BRI_4_15870,BRI_4,15870,15870,1,4,9,138.3059454,0.065073124
BRI_1_15871,BRI_1,15871,15871,1,4,97,155.6071012,0.623364867
BRI_2_15871,BRI_2,15871,15871,1,4,0,155.6068755,0
BRI_3_15871,BRI_3,15871,15871,1,4,3,155.60694,0.019279346
BRI_4_15871,BRI_4,15871,15871,1,4,63,155.607069,0.404865925
USGS_1_15877,USGS_1,15877,15877,1,12,0,169.913274,0
USGS_10_15877,USGS_10,15877,15877,1,12,0,169.913274,0
USGS_11_15877,USGS_11,15877,15877,1,12,1,169.9132248,0.005885357
USGS_12_15877,USGS_12,15877,15877,1,12,0,169.913274,0
USGS_14_15877,USGS_14,15877,15877,1,12,2,169.9132248,0.011770714
USGS_16_15877,USGS_16,15877,15877,1,12,26,169.9132248,0.153019284
USGS_3_15877,USGS_3,15877,15877,1,12,1,169.9132248,0.005885357
USGS_5_15877,USGS_5,15877,15877,1,12,1,169.9132248,0.005885357
USGS_6_15877,USGS_6,15877,15877,1,12,9,169.9131263,0.052968244
USGS_7_15877,USGS_7,15877,15877,1,12,0,169.913274,0
USGS_8_15877,USGS_8,15877,15877,1,12,0,169.913274,0
USGS_9_15877,USGS_9,15877,15877,1,12,1,169.9132248,0.005885357
USGS_1_15879,USGS_1,15879,15879,1,12,0,169.8984624,0
USGS_10_15879,USGS_10,15879,15879,1,12,5,169.8984352,0.029429347
USGS_11_15879,USGS_11,15879,15879,1,12,0,169.8984624,0
USGS_12_15879,USGS_12,15879,15879,1,12,1,169.8984488,0.005885869
USGS_14_15879,USGS_14,15879,15879,1,12,0,169.8984624,0
USGS_16_15879,USGS_16,15879,15879,1,12,17,169.8984488,0.100059772
USGS_3_15879,USGS_3,15879,15879,1,12,0,169.8984624,0
USGS_5_15879,USGS_5,15879,15879,1,12,0,169.8984624,0
USGS_6_15879,USGS_6,15879,15879,1,12,0,169.8984624,0
USGS_7_15879,USGS_7,15879,15879,1,12,0,169.8984624,0
USGS_8_15879,USGS_8,15879,15879,1,12,0,169.8984624,0
USGS_9_15879,USGS_9,15879,15879,1,12,0,169.8984624,0
USGS_1_15880,USGS_1,15880,15880,1,13,1,169.8912495,0.005886118
USGS_10_15880,USGS_10,15880,15880,1,13,0,169.891251,0
USGS_11_15880,USGS_11,15880,15880,1,13,1,169.8912495,0.005886118
USGS_12_15880,USGS_12,15880,15880,1,13,0,169.891251,0
USGS_13_15880,USGS_13,15880,15880,1,13,0,169.891251,0
USGS_14_15880,USGS_14,15880,15880,1,13,11,169.8912495,0.064747302
USGS_16_15880,USGS_16,15880,15880,1,13,1,169.8912495,0.005886118
USGS_3_15880,USGS_3,15880,15880,1,13,0,169.891251,0
USGS_5_15880,USGS_5,15880,15880,1,13,0,169.891251,0
USGS_6_15880,USGS_6,15880,15880,1,13,2,169.8912495,0.011772237
USGS_7_15880,USGS_7,15880,15880,1,13,0,169.891251,0
USGS_8_15880,USGS_8,15880,15880,1,13,0,169.891251,0
USGS_9_15880,USGS_9,15880,15880,1,13,0,169.891251,0
USGS_1_15881,USGS_1,15881,15881,1,13,1,169.8905375,0.005886143
USGS_10_15881,USGS_10,15881,15881,1,13,1,169.8905375,0.005886143
USGS_11_15881,USGS_11,15881,15881,1,13,1,169.8905375,0.005886143
USGS_12_15881,USGS_12,15881,15881,1,13,0,169.8905174,0
USGS_13_15881,USGS_13,15881,15881,1,13,0,169.8905174,0
USGS_14_15881,USGS_14,15881,15881,1,13,0,169.8905174,0
USGS_16_15881,USGS_16,15881,15881,1,13,3,169.8905375,0.017658429
USGS_3_15881,USGS_3,15881,15881,1,13,0,169.8905174,0
USGS_5_15881,USGS_5,15881,15881,1,13,0,169.8905174,0
USGS_6_15881,USGS_6,15881,15881,1,13,0,169.8905174,0
USGS_7_15881,USGS_7,15881,15881,1,13,0,169.8905174,0
USGS_8_15881,USGS_8,15881,15881,1,13,5,169.8905375,0.029430715
USGS_9_15881,USGS_9,15881,15881,1,13,0,169.8905174,0
USGS_1_15882,USGS_1,15882,15882,1,13,0,169.8835669,0
USGS_10_15882,USGS_10,15882,15882,1,13,0,169.8835669,0
USGS_11_15882,USGS_11,15882,15882,1,13,0,169.8835669,0
USGS_12_15882,USGS_12,15882,15882,1,13,0,169.8835669,0
USGS_13_15882,USGS_13,15882,15882,1,13,0,169.8835669,0
USGS_14_15882,USGS_14,15882,15882,1,13,0,169.8835669,0
USGS_16_15882,USGS_16,15882,15882,1,13,3,169.8836159,0.017659148
USGS_3_15882,USGS_3,15882,15882,1,13,0,169.8835669,0
USGS_5_15882,USGS_5,15882,15882,1,13,0,169.8835669,0
USGS_6_15882,USGS_6,15882,15882,1,13,0,169.8835669,0
USGS_7_15882,USGS_7,15882,15882,1,13,0,169.8835669,0
USGS_8_15882,USGS_8,15882,15882,1,13,0,169.8835669,0
USGS_9_15882,USGS_9,15882,15882,1,13,0,169.8835669,0
USGS_1_15884,USGS_1,15884,15884,1,13,0,169.8773787,0
USGS_10_15884,USGS_10,15884,15884,1,13,0,169.8773787,0
USGS_11_15884,USGS_11,15884,15884,1,13,0,169.8773787,0
USGS_12_15884,USGS_12,15884,15884,1,13,0,169.8773787,0
USGS_13_15884,USGS_13,15884,15884,1,13,0,169.8773787,0
USGS_14_15884,USGS_14,15884,15884,1,13,0,169.8773787,0
USGS_16_15884,USGS_16,15884,15884,1,13,0,169.8773787,0
USGS_3_15884,USGS_3,15884,15884,1,13,0,169.8773787,0
USGS_5_15884,USGS_5,15884,15884,1,13,0,169.8773787,0
USGS_6_15884,USGS_6,15884,15884,1,13,0,169.8773787,0
USGS_7_15884,USGS_7,15884,15884,1,13,0,169.8773787,0
USGS_8_15884,USGS_8,15884,15884,1,13,22,169.8773852,0.129505172
USGS_9_15884,USGS_9,15884,15884,1,13,0,169.8773787,0
USGS_1_15885,USGS_1,15885,15885,1,13,0,169.8713994,0
USGS_10_15885,USGS_10,15885,15885,1,13,0,169.8713994,0
USGS_11_15885,USGS_11,15885,15885,1,13,0,169.8713994,0
USGS_12_15885,USGS_12,15885,15885,1,13,0,169.8713994,0
USGS_13_15885,USGS_13,15885,15885,1,13,0,169.8713994,0
USGS_14_15885,USGS_14,15885,15885,1,13,0,169.8713994,0
USGS_16_15885,USGS_16,15885,15885,1,13,0,169.8713994,0
USGS_3_15885,USGS_3,15885,15885,1,13,0,169.8713994,0
USGS_5_15885,USGS_5,15885,15885,1,13,0,169.8713994,0
USGS_6_15885,USGS_6,15885,15885,1,13,0,169.8713994,0
USGS_7_15885,USGS_7,15885,15885,1,13,0,169.8713994,0
USGS_8_15885,USGS_8,15885,15885,1,13,52,169.8713818,0.306113952
USGS_9_15885,USGS_9,15885,15885,1,13,0,169.8713994,0
USGS_1_15904,USGS_1,15904,15904,1,15,0,180.3076261,0
USGS_10_15904,USGS_10,15904,15904,1,15,0,180.3076261,0
USGS_11_15904,USGS_11,15904,15904,1,15,3,180.3076606,0.016638228
USGS_12_15904,USGS_12,15904,15904,1,15,0,180.3076261,0
USGS_13_15904,USGS_13,15904,15904,1,15,30,180.3076606,0.166382282
USGS_14_15904,USGS_14,15904,15904,1,15,0,180.3076261,0
USGS_16_15904,USGS_16,15904,15904,1,15,0,180.3076261,0
USGS_2_15904,USGS_2,15904,15904,1,15,0,180.3076261,0
USGS_3_15904,USGS_3,15904,15904,1,15,0,180.3076261,0
USGS_4_15904,USGS_4,15904,15904,1,15,0,180.3076261,0
USGS_5_15904,USGS_5,15904,15904,1,15,1,180.3076606,0.005546076
USGS_6_15904,USGS_6,15904,15904,1,15,0,180.3076261,0
USGS_7_15904,USGS_7,15904,15904,1,15,0,180.3076261,0
USGS_8_15904,USGS_8,15904,15904,1,15,0,180.3076261,0
USGS_9_15904,USGS_9,15904,15904,1,15,6,180.3076606,0.033276456
USGS_1_15906,USGS_1,15906,15906,1,14,0,153.1633348,0
USGS_10_15906,USGS_10,15906,15906,1,14,1,153.1633309,0.006528978
USGS_11_15906,USGS_11,15906,15906,1,14,0,153.1633348,0
USGS_12_15906,USGS_12,15906,15906,1,14,0,153.1633348,0
USGS_13_15906,USGS_13,15906,15906,1,14,0,153.1633348,0
USGS_16_15906,USGS_16,15906,15906,1,14,0,153.1633348,0
USGS_2_15906,USGS_2,15906,15906,1,14,0,153.1633348,0
USGS_3_15906,USGS_3,15906,15906,1,14,0,153.1633348,0
USGS_4_15906,USGS_4,15906,15906,1,14,0,153.1633348,0
USGS_5_15906,USGS_5,15906,15906,1,14,125,153.1633309,0.816122236
USGS_6_15906,USGS_6,15906,15906,1,14,0,153.1633348,0
USGS_7_15906,USGS_7,15906,15906,1,14,1,153.1633309,0.006528978
USGS_8_15906,USGS_8,15906,15906,1,14,0,153.1633348,0
USGS_9_15906,USGS_9,15906,15906,1,14,4,153.1633309,0.026115912
USGS_1_15907,USGS_1,15907,15907,1,14,1,180.3108894,0.005545977
USGS_10_15907,USGS_10,15907,15907,1,14,0,180.3108497,0
USGS_11_15907,USGS_11,15907,15907,1,14,0,180.3108497,0
USGS_12_15907,USGS_12,15907,15907,1,14,0,180.3108497,0
USGS_13_15907,USGS_13,15907,15907,1,14,0,180.3108497,0
USGS_16_15907,USGS_16,15907,15907,1,14,0,180.3108497,0
USGS_2_15907,USGS_2,15907,15907,1,14,0,180.3108497,0
USGS_3_15907,USGS_3,15907,15907,1,14,1,180.3108894,0.005545977
USGS_4_15907,USGS_4,15907,15907,1,14,0,180.3108497,0
USGS_5_15907,USGS_5,15907,15907,1,14,1064,180.3108894,5.900919258
USGS_6_15907,USGS_6,15907,15907,1,14,0,180.3108497,0
USGS_7_15907,USGS_7,15907,15907,1,14,2,180.3108894,0.011091953
USGS_8_15907,USGS_8,15907,15907,1,14,0,180.3108497,0
USGS_9_15907,USGS_9,15907,15907,1,14,8,180.3108894,0.044367814
USGS_1_15908,USGS_1,15908,15908,1,14,0,140.6037234,0
USGS_10_15908,USGS_10,15908,15908,1,14,1,140.6037197,0.007112187
USGS_11_15908,USGS_11,15908,15908,1,14,0,140.6037234,0
USGS_12_15908,USGS_12,15908,15908,1,14,0,140.6037234,0
USGS_13_15908,USGS_13,15908,15908,1,14,0,140.6037234,0
USGS_16_15908,USGS_16,15908,15908,1,14,0,140.6037234,0
USGS_2_15908,USGS_2,15908,15908,1,14,0,140.6037234,0
USGS_3_15908,USGS_3,15908,15908,1,14,0,140.6037234,0
USGS_4_15908,USGS_4,15908,15908,1,14,28,140.6037125,0.199141257
USGS_5_15908,USGS_5,15908,15908,1,14,11,140.6037161,0.078234063
USGS_6_15908,USGS_6,15908,15908,1,14,0,140.6037234,0
USGS_7_15908,USGS_7,15908,15908,1,14,13,140.6037161,0.092458438
USGS_8_15908,USGS_8,15908,15908,1,14,1,140.6037197,0.007112187
USGS_9_15908,USGS_9,15908,15908,1,14,1,140.6037197,0.007112187
USGS_1_15909,USGS_1,15909,15909,1,14,0,39.68796063,0
USGS_10_15909,USGS_10,15909,15909,1,14,1,39.68796767,0.025196553
USGS_11_15909,USGS_11,15909,15909,1,14,3,39.68796767,0.07558966
USGS_12_15909,USGS_12,15909,15909,1,14,62,39.68797471,1.562186039
USGS_13_15909,USGS_13,15909,15909,1,14,0,39.68796063,0
USGS_16_15909,USGS_16,15909,15909,1,14,0,39.68796063,0
USGS_2_15909,USGS_2,15909,15909,1,14,0,39.68796063,0
USGS_3_15909,USGS_3,15909,15909,1,14,1,39.68796767,0.025196553
USGS_4_15909,USGS_4,15909,15909,1,14,35,39.68796767,0.881879372
USGS_5_15909,USGS_5,15909,15909,1,14,0,39.68796063,0
USGS_6_15909,USGS_6,15909,15909,1,14,0,39.68796063,0
USGS_7_15909,USGS_7,15909,15909,1,14,0,39.68796063,0
USGS_8_15909,USGS_8,15909,15909,1,14,3,39.68796767,0.07558966
USGS_9_15909,USGS_9,15909,15909,1,14,5,39.68796767,0.125982767
USGS_1_15910,USGS_1,15910,15910,1,14,4,180.4701081,0.022164335
USGS_10_15910,USGS_10,15910,15910,1,14,8,180.4701081,0.044328671
USGS_11_15910,USGS_11,15910,15910,1,14,2,180.4701081,0.011082168
USGS_12_15910,USGS_12,15910,15910,1,14,85,180.469971,0.470992484
USGS_13_15910,USGS_13,15910,15910,1,14,0,180.4701538,0
USGS_16_15910,USGS_16,15910,15910,1,14,5,180.4700624,0.027705426
USGS_2_15910,USGS_2,15910,15910,1,14,25,180.4701081,0.138527096
USGS_3_15910,USGS_3,15910,15910,1,14,0,180.4701538,0
USGS_4_15910,USGS_4,15910,15910,1,14,0,180.4701538,0
USGS_5_15910,USGS_5,15910,15910,1,14,27,180.4700167,0.149609339
USGS_6_15910,USGS_6,15910,15910,1,14,243,180.469971,1.346484396
USGS_7_15910,USGS_7,15910,15910,1,14,10,180.4700167,0.055410866
USGS_8_15910,USGS_8,15910,15910,1,14,53,180.4700167,0.293677592
USGS_9_15910,USGS_9,15910,15910,1,14,55,180.4701081,0.304759611
MDNR_1_15914,MDNR_1,15914,15914,1,27,0,70.45011672,0
MDNR_10_15914,MDNR_10,15914,15914,1,27,10,4.054975627,2.466106068
MDNR_11_15914,MDNR_11,15914,15914,1,27,50,70.45015446,0.709721652
MDNR_12_15914,MDNR_12,15914,15914,1,27,3,4.055012729,0.739825051
MDNR_13_15914,MDNR_13,15914,15914,1,27,0,70.45011672,0
MDNR_14_15914,MDNR_14,15914,15914,1,27,5,70.45015446,0.070972165
MDNR_15_15914,MDNR_15,15914,15914,1,27,1,70.45015446,0.014194433
MDNR_16_15914,MDNR_16,15914,15914,1,27,0,70.45011672,0
MDNR_17_15914,MDNR_17,15914,15914,1,27,0,70.45011672,0
MDNR_18_15914,MDNR_18,15914,15914,1,27,0,70.45011672,0
MDNR_19_15914,MDNR_19,15914,15914,1,27,0,4.054938524,0
MDNR_2_15914,MDNR_2,15914,15914,1,27,0,70.45011672,0
MDNR_20_15914,MDNR_20,15914,15914,1,27,0,70.45011672,0
MDNR_21_15914,MDNR_21,15914,15914,1,27,0,4.054938524,0
MDNR_22_15914,MDNR_22,15914,15914,1,27,10,70.45015446,0.14194433
MDNR_25_15914,MDNR_25,15914,15914,1,27,0,4.054938524,0
MDNR_26_15914,MDNR_26,15914,15914,1,27,5,70.4501922,0.070972127
MDNR_27_15914,MDNR_27,15914,15914,1,27,10,4.054975627,2.466106068
MDNR_28_15914,MDNR_28,15914,15914,1,27,1,70.45015446,0.014194433
MDNR_29_15914,MDNR_29,15914,15914,1,27,0,4.054938524,0
MDNR_3_15914,MDNR_3,15914,15914,1,27,0,70.45011672,0
MDNR_30_15914,MDNR_30,15914,15914,1,27,1,70.45015446,0.014194433
MDNR_4_15914,MDNR_4,15914,15914,1,27,0,4.054938524,0
MDNR_5_15914,MDNR_5,15914,15914,1,27,0,4.054938524,0
MDNR_6_15914,MDNR_6,15914,15914,1,27,5,70.45015446,0.070972165
MDNR_7_15914,MDNR_7,15914,15914,1,27,2,4.054975627,0.493221214
MDNR_8_15914,MDNR_8,15914,15914,1,27,400,70.45015446,5.677773215
MDNR_1_15915,MDNR_1,15915,15915,1,27,0,229.6222512,0
MDNR_10_15915,MDNR_10,15915,15915,1,27,52,125.9199222,0.412960865
MDNR_11_15915,MDNR_11,15915,15915,1,27,518,229.6222586,2.255878865
MDNR_12_15915,MDNR_12,15915,15915,1,27,11,125.9198943,0.087357125
MDNR_13_15915,MDNR_13,15915,15915,1,27,17,229.6222572,0.074034635
MDNR_14_15915,MDNR_14,15915,15915,1,27,0,229.6222512,0
MDNR_15_15915,MDNR_15,15915,15915,1,27,0,229.6222512,0
MDNR_16_15915,MDNR_16,15915,15915,1,27,5,229.6222542,0.021774893
MDNR_17_15915,MDNR_17,15915,15915,1,27,0,229.6222512,0
MDNR_18_15915,MDNR_18,15915,15915,1,27,0,229.6222512,0
MDNR_19_15915,MDNR_19,15915,15915,1,27,1,125.9199222,0.007941555
MDNR_2_15915,MDNR_2,15915,15915,1,27,2525,229.6222542,10.99632093
MDNR_20_15915,MDNR_20,15915,15915,1,27,26,229.6222556,0.113229443
MDNR_21_15915,MDNR_21,15915,15915,1,27,0,125.9199501,0
MDNR_22_15915,MDNR_22,15915,15915,1,27,1025,229.6222556,4.463853025
MDNR_25_15915,MDNR_25,15915,15915,1,27,206,125.9198943,1.635960713
MDNR_26_15915,MDNR_26,15915,15915,1,27,5,229.6222525,0.021774893
MDNR_27_15915,MDNR_27,15915,15915,1,27,1,125.9199222,0.007941555
MDNR_28_15915,MDNR_28,15915,15915,1,27,4,229.6222542,0.017419914
MDNR_29_15915,MDNR_29,15915,15915,1,27,0,125.9199501,0
MDNR_3_15915,MDNR_3,15915,15915,1,27,45,229.6222583,0.195974033
MDNR_30_15915,MDNR_30,15915,15915,1,27,0,229.6222512,0
MDNR_4_15915,MDNR_4,15915,15915,1,27,0,125.9199501,0
MDNR_5_15915,MDNR_5,15915,15915,1,27,1,125.9199222,0.007941555
MDNR_6_15915,MDNR_6,15915,15915,1,27,127,229.6222569,0.553082274
MDNR_7_15915,MDNR_7,15915,15915,1,27,2,125.9199222,0.01588311
MDNR_8_15915,MDNR_8,15915,15915,1,27,462,229.6222599,2.012000057
MDNR_1_15916,MDNR_1,15916,15916,1,27,0,251.9013995,0
MDNR_10_15916,MDNR_10,15916,15916,1,27,16,125.9253294,0.127059425
MDNR_11_15916,MDNR_11,15916,15916,1,27,28,251.9014556,0.111154578
MDNR_12_15916,MDNR_12,15916,15916,1,27,7,125.9253294,0.055588499
MDNR_13_15916,MDNR_13,15916,15916,1,27,0,251.9013995,0
MDNR_14_15916,MDNR_14,15916,15916,1,27,0,251.9013995,0
MDNR_15_15916,MDNR_15,15916,15916,1,27,6,251.9014556,0.023818838
MDNR_16_15916,MDNR_16,15916,15916,1,27,3,251.9014203,0.011909421
MDNR_17_15916,MDNR_17,15916,15916,1,27,0,251.9013995,0
MDNR_18_15916,MDNR_18,15916,15916,1,27,208,251.9014348,0.82571979
MDNR_19_15916,MDNR_19,15916,15916,1,27,3000,125.9253294,23.82364226
MDNR_2_15916,MDNR_2,15916,15916,1,27,3625,251.9015116,14.39054485
MDNR_20_15916,MDNR_20,15916,15916,1,27,990,251.901441,3.930108522
MDNR_21_15916,MDNR_21,15916,15916,1,27,3200,125.9253294,25.41188508
MDNR_22_15916,MDNR_22,15916,15916,1,27,0,251.9013995,0
MDNR_25_15916,MDNR_25,15916,15916,1,27,24,125.9253294,0.190589138
MDNR_26_15916,MDNR_26,15916,15916,1,27,29,251.9014433,0.11512439
MDNR_27_15916,MDNR_27,15916,15916,1,27,0,125.9253152,0
MDNR_28_15916,MDNR_28,15916,15916,1,27,25,251.901464,0.099245156
MDNR_29_15916,MDNR_29,15916,15916,1,27,2,125.9253294,0.015882428
MDNR_3_15916,MDNR_3,15916,15916,1,27,1830,251.9014141,7.264746831
MDNR_30_15916,MDNR_30,15916,15916,1,27,0,251.9013995,0
MDNR_4_15916,MDNR_4,15916,15916,1,27,0,125.9253152,0
MDNR_5_15916,MDNR_5,15916,15916,1,27,0,125.9253152,0
MDNR_6_15916,MDNR_6,15916,15916,1,27,2511,251.9014701,9.968183189
MDNR_7_15916,MDNR_7,15916,15916,1,27,0,125.9253152,0
MDNR_8_15916,MDNR_8,15916,15916,1,27,0,251.9013995,0
MDNR_1_15917,MDNR_1,15917,15917,1,27,5000,251.914044,19.84803992
MDNR_10_15917,MDNR_10,15917,15917,1,27,0,125.9307862,0
MDNR_11_15917,MDNR_11,15917,15917,1,27,1,251.9140504,0.003969608
MDNR_12_15917,MDNR_12,15917,15917,1,27,2,125.9307396,0.015881746
MDNR_13_15917,MDNR_13,15917,15917,1,27,456,251.9140729,1.810141033
MDNR_14_15917,MDNR_14,15917,15917,1,27,180,251.9140729,0.714529355
MDNR_15_15917,MDNR_15,15917,15917,1,27,26,251.9141436,0.103209767
MDNR_16_15917,MDNR_16,15917,15917,1,27,15,251.9140857,0.05954411
MDNR_17_15917,MDNR_17,15917,15917,1,27,6,251.9140793,0.023817645
MDNR_18_15917,MDNR_18,15917,15917,1,27,0,251.914015,0
MDNR_19_15917,MDNR_19,15917,15917,1,27,11,125.9307396,0.087349602
MDNR_2_15917,MDNR_2,15917,15917,1,27,1595,251.9141082,6.331523118
MDNR_20_15917,MDNR_20,15917,15917,1,27,1600,251.9140857,6.35137172
MDNR_21_15917,MDNR_21,15917,15917,1,27,0,125.9307862,0
MDNR_22_15917,MDNR_22,15917,15917,1,27,2,251.914044,0.007939216
MDNR_25_15917,MDNR_25,15917,15917,1,27,217,125.9306929,1.723170063
MDNR_26_15917,MDNR_26,15917,15917,1,27,14,251.9141211,0.055574495
MDNR_27_15917,MDNR_27,15917,15917,1,27,40,125.9306463,0.317635152
MDNR_28_15917,MDNR_28,15917,15917,1,27,522,251.9141725,2.07213431
MDNR_29_15917,MDNR_29,15917,15917,1,27,10,125.9307396,0.079408729
MDNR_3_15917,MDNR_3,15917,15917,1,27,52,251.9140793,0.206419586
MDNR_30_15917,MDNR_30,15917,15917,1,27,0,251.914015,0
MDNR_4_15917,MDNR_4,15917,15917,1,27,0,125.9307862,0
MDNR_5_15917,MDNR_5,15917,15917,1,27,31,125.9306929,0.246167152
MDNR_6_15917,MDNR_6,15917,15917,1,27,15,251.914044,0.05954412
MDNR_7_15917,MDNR_7,15917,15917,1,27,0,125.9307862,0
MDNR_8_15917,MDNR_8,15917,15917,1,27,0,251.914015,0
MDNR_1_15918,MDNR_1,15918,15918,1,27,1,251.9268891,0.003969406
MDNR_10_15918,MDNR_10,15918,15918,1,27,0,125.9363632,0
MDNR_11_15918,MDNR_11,15918,15918,1,27,0,251.9268423,0
MDNR_12_15918,MDNR_12,15918,15918,1,27,1,125.9363526,0.007940519
MDNR_13_15918,MDNR_13,15918,15918,1,27,118,251.9269293,0.468389784
MDNR_14_15918,MDNR_14,15918,15918,1,27,39,251.9268824,0.154806822
MDNR_15_15918,MDNR_15,15918,15918,1,27,56,251.9271367,0.222286494
MDNR_16_15918,MDNR_16,15918,15918,1,27,28,251.9268891,0.111143356
MDNR_17_15918,MDNR_17,15918,15918,1,27,0,251.9268423,0
MDNR_18_15918,MDNR_18,15918,15918,1,27,921,251.9269359,3.655821862
MDNR_19_15918,MDNR_19,15918,15918,1,27,3,125.9363526,0.023821557
MDNR_2_15918,MDNR_2,15918,15918,1,27,3052,251.9269694,12.11462198
MDNR_20_15918,MDNR_20,15918,15918,1,27,4768,251.9270229,18.92611576
MDNR_21_15918,MDNR_21,15918,15918,1,27,0,125.9363632,0
MDNR_22_15918,MDNR_22,15918,15918,1,27,0,251.9268423,0
MDNR_25_15918,MDNR_25,15918,15918,1,27,1062,125.9363098,8.432834037
MDNR_26_15918,MDNR_26,15918,15918,1,27,6,251.9269694,0.023816426
MDNR_27_15918,MDNR_27,15918,15918,1,27,4,125.9363526,0.031762076
MDNR_28_15918,MDNR_28,15918,15918,1,27,193,251.9270497,0.766094789
MDNR_29_15918,MDNR_29,15918,15918,1,27,3,125.9363526,0.023821557
MDNR_3_15918,MDNR_3,15918,15918,1,27,1220,251.9269293,4.842674039
MDNR_30_15918,MDNR_30,15918,15918,1,27,0,251.9268423,0
MDNR_4_15918,MDNR_4,15918,15918,1,27,0,125.9363632,0
MDNR_5_15918,MDNR_5,15918,15918,1,27,1,125.9363526,0.007940519
MDNR_6_15918,MDNR_6,15918,15918,1,27,4,251.9269226,0.01587762
MDNR_7_15918,MDNR_7,15918,15918,1,27,0,125.9363632,0
MDNR_8_15918,MDNR_8,15918,15918,1,27,0,251.9268423,0
MDNR_1_15919,MDNR_1,15919,15919,1,27,2000,251.9397468,7.938406009
MDNR_10_15919,MDNR_10,15919,15919,1,27,3,125.9420684,0.023820476
MDNR_11_15919,MDNR_11,15919,15919,1,27,11,251.9398364,0.043661218
